Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,34.483333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_811/14B-088_HI_LSRK.ms.contsub_channel_811,25404,0.00447777
True,34.06666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_812/14B-088_HI_LSRK.ms.contsub_channel_812,25149,0.00449379
True,41.983333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_813/14B-088_HI_LSRK.ms.contsub_channel_813,25303,0.0044578
True,42.68333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_814/14B-088_HI_LSRK.ms.contsub_channel_814,25786,0.00441775
True,44.56666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_815/14B-088_HI_LSRK.ms.contsub_channel_815,26268,0.00447463
True,45.56666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_816/14B-088_HI_LSRK.ms.contsub_channel_816,26464,0.00449057
True,38.06666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_817/14B-088_HI_LSRK.ms.contsub_channel_817,26751,0.00449522
True,41.61666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_818/14B-088_HI_LSRK.ms.contsub_channel_818,27097,0.00447133
True,50.95,/home/eric/Jasper/m33/14B-088/single_channels/channel_819/14B-088_HI_LSRK.ms.contsub_channel_819,27093,0.00441514
True,36.21666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_820/14B-088_HI_LSRK.ms.contsub_channel_820,26858,0.00446467
True,39.85,/home/eric/Jasper/m33/14B-088/single_channels/channel_821/14B-088_HI_LSRK.ms.contsub_channel_821,27691,0.00449974
True,39.95,/home/eric/Jasper/m33/14B-088/single_channels/channel_822/14B-088_HI_LSRK.ms.contsub_channel_822,28101,0.00445045
True,36.416666666666664,/home/eric/Jasper/m33/14B-088/single_channels/channel_823/14B-088_HI_LSRK.ms.contsub_channel_823,27618,0.0044739
True,37.266666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_824/14B-088_HI_LSRK.ms.contsub_channel_824,27396,0.00443296
True,38.8,/home/eric/Jasper/m33/14B-088/single_channels/channel_825/14B-088_HI_LSRK.ms.contsub_channel_825,28210,0.00441821
True,37.516666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_826/14B-088_HI_LSRK.ms.contsub_channel_826,28014,0.00445834
True,45.03333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_827/14B-088_HI_LSRK.ms.contsub_channel_827,28633,0.00443646
