Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,43.55,/home/eric/Jasper/m33/14B-088/single_channels/channel_768/14B-088_HI_LSRK.ms.contsub_channel_768,35328,0.00175725
True,49.06666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_769/14B-088_HI_LSRK.ms.contsub_channel_769,36086,0.00174745
True,46.68333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_770/14B-088_HI_LSRK.ms.contsub_channel_770,36975,0.00177165
True,45.2,/home/eric/Jasper/m33/14B-088/single_channels/channel_771/14B-088_HI_LSRK.ms.contsub_channel_771,36534,0.00176416
True,45.8,/home/eric/Jasper/m33/14B-088/single_channels/channel_772/14B-088_HI_LSRK.ms.contsub_channel_772,36425,0.00176904
True,44.916666666666664,/home/eric/Jasper/m33/14B-088/single_channels/channel_773/14B-088_HI_LSRK.ms.contsub_channel_773,37200,0.00179124
True,48.25,/home/eric/Jasper/m33/14B-088/single_channels/channel_774/14B-088_HI_LSRK.ms.contsub_channel_774,37850,0.00176885
True,47.68333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_775/14B-088_HI_LSRK.ms.contsub_channel_775,38263,0.00176432
True,48.86666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_776/14B-088_HI_LSRK.ms.contsub_channel_776,38215,0.00177184
True,50.6,/home/eric/Jasper/m33/14B-088/single_channels/channel_777/14B-088_HI_LSRK.ms.contsub_channel_777,39626,0.0017663
True,50.63333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_778/14B-088_HI_LSRK.ms.contsub_channel_778,40650,0.00176423
True,49.03333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_779/14B-088_HI_LSRK.ms.contsub_channel_779,41184,0.00177501
True,52.96666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_780/14B-088_HI_LSRK.ms.contsub_channel_780,41179,0.00177218
True,50.85,/home/eric/Jasper/m33/14B-088/single_channels/channel_781/14B-088_HI_LSRK.ms.contsub_channel_781,41398,0.00176023
True,52.25,/home/eric/Jasper/m33/14B-088/single_channels/channel_782/14B-088_HI_LSRK.ms.contsub_channel_782,41900,0.00175474
True,52.1,/home/eric/Jasper/m33/14B-088/single_channels/channel_783/14B-088_HI_LSRK.ms.contsub_channel_783,42746,0.00178634
True,56.3,/home/eric/Jasper/m33/14B-088/single_channels/channel_784/14B-088_HI_LSRK.ms.contsub_channel_784,43053,0.00178213
True,57.71666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_785/14B-088_HI_LSRK.ms.contsub_channel_785,42849,0.00176485
True,59.0,/home/eric/Jasper/m33/14B-088/single_channels/channel_786/14B-088_HI_LSRK.ms.contsub_channel_786,43242,0.00179721
True,53.1,/home/eric/Jasper/m33/14B-088/single_channels/channel_787/14B-088_HI_LSRK.ms.contsub_channel_787,44358,0.00177298
True,56.25,/home/eric/Jasper/m33/14B-088/single_channels/channel_788/14B-088_HI_LSRK.ms.contsub_channel_788,44998,0.001778
True,57.083333333333336,/home/eric/Jasper/m33/14B-088/single_channels/channel_789/14B-088_HI_LSRK.ms.contsub_channel_789,44726,0.00178132
True,52.78333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_790/14B-088_HI_LSRK.ms.contsub_channel_790,44999,0.0017686
