Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,27.066666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_771/14B-088_HI_LSRK.ms.contsub_channel_771,18595,0.00272371
True,27.8,/home/eric/Jasper/m33/14B-088/single_channels/channel_772/14B-088_HI_LSRK.ms.contsub_channel_772,18826,0.00266011
True,27.233333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_773/14B-088_HI_LSRK.ms.contsub_channel_773,19054,0.00272209
True,28.5,/home/eric/Jasper/m33/14B-088/single_channels/channel_774/14B-088_HI_LSRK.ms.contsub_channel_774,19250,0.00268115
True,29.316666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_775/14B-088_HI_LSRK.ms.contsub_channel_775,19702,0.00268757
True,29.166666666666668,/home/eric/Jasper/m33/14B-088/single_channels/channel_776/14B-088_HI_LSRK.ms.contsub_channel_776,19989,0.00267083
True,30.483333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_777/14B-088_HI_LSRK.ms.contsub_channel_777,20408,0.00268605
True,33.75,/home/eric/Jasper/m33/14B-088/single_channels/channel_778/14B-088_HI_LSRK.ms.contsub_channel_778,20615,0.00271291
True,32.8,/home/eric/Jasper/m33/14B-088/single_channels/channel_779/14B-088_HI_LSRK.ms.contsub_channel_779,20788,0.00274507
True,30.9,/home/eric/Jasper/m33/14B-088/single_channels/channel_780/14B-088_HI_LSRK.ms.contsub_channel_780,21079,0.00270165
True,30.416666666666668,/home/eric/Jasper/m33/14B-088/single_channels/channel_781/14B-088_HI_LSRK.ms.contsub_channel_781,21339,0.00274903
True,31.316666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_782/14B-088_HI_LSRK.ms.contsub_channel_782,21660,0.00271548
True,31.416666666666668,/home/eric/Jasper/m33/14B-088/single_channels/channel_783/14B-088_HI_LSRK.ms.contsub_channel_783,21999,0.00270763
True,32.833333333333336,/home/eric/Jasper/m33/14B-088/single_channels/channel_784/14B-088_HI_LSRK.ms.contsub_channel_784,22571,0.00266325
True,32.1,/home/eric/Jasper/m33/14B-088/single_channels/channel_785/14B-088_HI_LSRK.ms.contsub_channel_785,22752,0.00268017
True,31.849999999999998,/home/eric/Jasper/m33/14B-088/single_channels/channel_786/14B-088_HI_LSRK.ms.contsub_channel_786,22976,0.00270309
True,33.9,/home/eric/Jasper/m33/14B-088/single_channels/channel_787/14B-088_HI_LSRK.ms.contsub_channel_787,23471,0.00266828
True,34.0,/home/eric/Jasper/m33/14B-088/single_channels/channel_788/14B-088_HI_LSRK.ms.contsub_channel_788,23787,0.00272148
True,32.166666666666664,/home/eric/Jasper/m33/14B-088/single_channels/channel_789/14B-088_HI_LSRK.ms.contsub_channel_789,24262,0.0027341
True,31.9,/home/eric/Jasper/m33/14B-088/single_channels/channel_790/14B-088_HI_LSRK.ms.contsub_channel_790,24445,0.00268895
True,35.28333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_791/14B-088_HI_LSRK.ms.contsub_channel_791,25368,0.0027279
True,34.96666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_792/14B-088_HI_LSRK.ms.contsub_channel_792,26455,0.00272423
