Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,116.38333333333334,Jasper/m33/14B-088/single_channels/channel_890/casapy-20151128-050513,95115,0.001485
True,122.93333333333334,Jasper/m33/14B-088/single_channels/channel_891/casapy-20151128-074709,104311,0.00149546
True,115.21666666666667,Jasper/m33/14B-088/single_channels/channel_892/casapy-20151128-074804,98993,0.00149166
True,116.06666666666666,Jasper/m33/14B-088/single_channels/channel_893/casapy-20151128-074750,95180,0.00148491
True,122.95,Jasper/m33/14B-088/single_channels/channel_894/casapy-20151128-074856,94517,0.00149946
True,110.13333333333334,Jasper/m33/14B-088/single_channels/channel_895/casapy-20151128-074902,93584,0.00149419
True,117.58333333333333,Jasper/m33/14B-088/single_channels/channel_896/casapy-20151128-090011,94993,0.00149674
True,125.61666666666666,Jasper/m33/14B-088/single_channels/channel_897/casapy-20151128-090050,97799,0.00149628
True,116.0,Jasper/m33/14B-088/single_channels/channel_898/casapy-20151128-094243,95786,0.00148997
True,116.3,Jasper/m33/14B-088/single_channels/channel_899/casapy-20151128-094323,95275,0.0014787
True,123.91666666666667,Jasper/m33/14B-088/single_channels/channel_900/casapy-20151128-095442,92756,0.00148887
True,109.23333333333333,Jasper/m33/14B-088/single_channels/channel_901/casapy-20151128-102857,89704,0.0014926
True,122.2,Jasper/m33/14B-088/single_channels/channel_902/casapy-20151128-103027,93010,0.00149845
True,116.18333333333334,Jasper/m33/14B-088/single_channels/channel_903/casapy-20151128-103508,92737,0.00147892
True,120.6,Jasper/m33/14B-088/single_channels/channel_904/casapy-20151128-103453,97075,0.00147891
True,116.48333333333333,Jasper/m33/14B-088/single_channels/channel_905/casapy-20151128-103615,97241,0.00148907
True,119.46666666666667,Jasper/m33/14B-088/single_channels/channel_906/casapy-20151128-103728,93199,0.00148829
True,130.16666666666666,Jasper/m33/14B-088/single_channels/channel_907/casapy-20151128-103701,97119,0.00149318
True,134.85,Jasper/m33/14B-088/single_channels/channel_908/casapy-20151128-110742,107658,0.00146923
True,183.75,Jasper/m33/14B-088/single_channels/channel_909/casapy-20151128-111103,141995,0.00148053
True,79.66666666666667,Jasper/m33/14B-088/single_channels/channel_910/casapy-20151208-194314,66961,0.00148949
True,248.85,Jasper/m33/14B-088/single_channels/channel_911/casapy-20151128-111143,196179,0.0014696
True,157.1,Jasper/m33/14B-088/single_channels/channel_912/casapy-20151128-111654,123912,0.0014779
True,157.65,Jasper/m33/14B-088/single_channels/channel_913/casapy-20151128-114626,133118,0.00149219
